dossier	nom	original	url	octets	mode
divers	erasmusu_com_en_erasmus_blog_erasmus_tips_instructions_of_vida_screw_card_game_395446	.html	https://erasmusu.com/en/erasmus-blog/erasmus-tips/instructions-of-vida-screw-card-game-395446	54232	fetch
divers	exoty_com_blog_belote_contree_vs_coinche_le_meme_jeu	.html	https://exoty.com/blog/belote-contree-vs-coinche-le-meme-jeu	201397	fetch
divers	exoty_com_blog_capot_belote_coinche_regles_points_strategie	.html	https://exoty.com/blog/capot-belote-coinche-regles-points-strategie	204919	fetch
divers	exoty_com_compter_points_coinche	.html	https://exoty.com/compter-points-coinche	272151	fetch
divers	exoty_com_les_regles_de_la_belote_a_3	.html	https://exoty.com/les-regles-de-la-belote-a-3	257164	fetch
divers	exoty_com_regles_belote	.html	https://exoty.com/regles-belote	279549	fetch
divers	exoty_com_regles_coinche_belote	.html	https://exoty.com/regles-coinche-belote	243406	fetch
divers	favorite_games_com_html_rules_belot4_php	.html	https://www.favorite-games.com/html/rules_belot4.php	40444	fetch
divers	favorite_games_com_htmlser_rules_belot4_php	.html	https://www.favorite-games.com/htmlser/rules_belot4.php	26670	fetch
divers	favorite_games_com_htmltur_rules_belot4_php	.html	https://www.favorite-games.com/htmltur/rules_belot4.php	30991	fetch
divers	forums_bgdev_org_index_php_showtopic_38477	.html	http://forums.bgdev.org/index.php?showtopic=38477	71240	fetch
divers	foss_bridge_org_comment_jouer_a_la_belote_tunisienne	.html	https://foss-bridge.org/comment-jouer-a-la-belote-tunisienne/	97721	fetch
divers	fr_academic_com_dic_nsf_frwiki_201539	.html	https://fr-academic.com/dic.nsf/frwiki/201539	61852	fetch
divers	fr_wikipedia_org_wiki_Belote	.html	https://fr.wikipedia.org/wiki/Belote	300185	fetch
divers	fr_wikipedia_org_wiki_Belote_contr_C3_A9e	.html	https://fr.wikipedia.org/wiki/Belote_contr%C3%A9e	137831	fetch
divers	fr_wikipedia_org_wiki_Coinche	.html	https://fr.wikipedia.org/wiki/Coinche	107187	fetch
divers	fss_fmi_uni_sofia_bg_p_1028	.html	https://fss.fmi.uni-sofia.bg/?p=1028	94823	fetch
divers	gambiter_com_cards_Baloot_html	.html	https://gambiter.com/cards/Baloot.html	34582	fetch
divers	gambiter_com_cards_Klaverjas_html	.html	https://gambiter.com/cards/Klaverjas.html	16480	fetch
divers	gambiter_com_cards_national_greece_html	.html	https://gambiter.com/cards/national/greece.html	13693	fetch
divers	gambler_ru_Bazar_belote	.html	https://www.gambler.ru/Bazar-belote	19921	fetch
divers	gamerules_com_rules_baloot	.html	https://gamerules.com/rules/baloot/	71824	fetch
divers	globet_games_game_belot_pravila	.html	https://globet.games/game/belot/pravila/	24437	fetch
divers	he_wikipedia_org_wiki_D7_91_D7_9C_D7_95_D7_98	.html	https://he.wikipedia.org/wiki/%D7%91%D7%9C%D7%95%D7%98	117257	fetch
divers	home_belote_club_en	.html	https://home.belote.club/en	42764	fetch
divers	honorofwriting_blogspot_com_2011_07_blog_post_05_html	.html	http://honorofwriting.blogspot.com/2011/07/blog-post_05.html	92332	fetch
divers	hr_wikipedia_org_wiki_Belot	.html	https://hr.wikipedia.org/wiki/Belot	105621	fetch
divers	ibelote_com_en_rules_belote_php	.html	https://ibelote.com/en/rules-belote.php	9144	fetch
divers	igrakarta_com_belote	.html	https://www.igrakarta.com/belote	98441	fetch
divers	iscool_helpshift_com_hc_fr_10_belote_mobile_faq_157_how_to_play_coinche_coinche_rules	.html	https://iscool.helpshift.com/hc/fr/10-belote-mobile/faq/157-how-to-play-coinche-coinche-rules/	49772	fetch
divers	jawaker_com_en_rules_baloot	.html	https://www.jawaker.com/en/rules/baloot	18429	fetch
divers	jeu_belote_fr_regles_php_part_regles_jeu_belote	.html	https://www.jeu-belote.fr/regles.php?part=regles-jeu-belote	46739	fetch
divers	jeu_belote_fr_regles_php_part_regles_jeu_coinche	.html	https://www.jeu-belote.fr/regles.php?part=regles-jeu-coinche	46762	fetch
divers	jeubelote_com_regle_de_la_belote_html	.html	https://www.jeubelote.com/regle-de-la-belote.html	6434	fetch
divers	jeutexplique_com_belote_a_2	.html	https://jeutexplique.com/belote-a-2/	93614	fetch
divers	jeux_regles_com_regles_coinche	.html	https://jeux-regles.com/regles-coinche/	180855	fetch
divers	jouer_au_belote_ueuo_com	.html	https://jouer-au-belote.ueuo.com/	11130	fetch
divers	kaartspellen_online_nl_speel_klaverjassen_html	.html	https://www.kaartspellen-online.nl/speel-klaverjassen.html	97544	fetch
divers	klaver_live_puntentelling_klaverjassen	.html	https://klaver.live/puntentelling-klaverjassen	16718	fetch
divers	klaverjas_nl_SpelregelsKlaverjassen	.html	https://www.klaverjas.nl/SpelregelsKlaverjassen/	16232	fetch
divers	kleeblatt_jass_jimdoweb_com_programm_jassregeln	.html	https://kleeblatt-jass.jimdoweb.com/programm/jassregeln/	44436	fetch
divers	learnbelot_alle_bg_D0_BE_D1_81_D0_BD_D0_BE_D0_B2_D0_BD_D0_B8_D0_BF_D1_80_D0_B0_D0_B2_D0_B8_D0_BB_D0_B0	.html	https://learnbelot.alle.bg/%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D0%BD%D0%B8-%D0%BF%D1%80%D0%B0%D0%B2%D0%B8%D0%BB%D0%B0/	123622	fetch
divers	legalbet_rs_kazino_skola_kako_se_igra_belot_bela_kompletna_pravila_za_pocetnike	.html	https://legalbet.rs/kazino-skola/kako-se-igra-belot-bela-kompletna-pravila-za-pocetnike/	383379	fetch
divers	lemagloisirs_fr_regle_coinche	.html	https://www.lemagloisirs.fr/regle-coinche/	153925	fetch
divers	lifeinsaudiarabia_net_rules_to_play_baloot_game	.html	https://lifeinsaudiarabia.net/rules-to-play-baloot-game/	150538	fetch
divers	ludicash_com_belote_en_ligne_bases_belote_le_litige_a_la_belote	.html	https://www.ludicash.com/belote-en-ligne/bases-belote/le-litige-a-la-belote	70903	fetch
divers	maviedesenior_com_loisirs_comment_jouer_a_la_belote_coinchee	.html	https://maviedesenior.com/loisirs/comment-jouer-a-la-belote-coinchee	65470	fetch
divers	maxbelot_blogspot_com_p_blog_page_html	.html	https://maxbelot.blogspot.com/p/blog-page.html	47007	fetch
divers	neopoker_fr_neojeux_variantes_belote_13014	.html	https://www.neopoker.fr/neojeux/variantes-belote_13014	116676	fetch
divers	nl_wikibooks_org_wiki_Kaartspel_Klaverjassen	.html	https://nl.wikibooks.org/wiki/Kaartspel/Klaverjassen	109062	fetch
divers	nl_wikipedia_org_wiki_Klaverjassen	.html	https://nl.wikipedia.org/wiki/Klaverjassen	139406	fetch
divers	pagat_com_jass_alsos_html	.html	https://www.pagat.com/jass/alsos.html	81026	fetch
divers	pagat_com_jass_baloot_html	.html	https://www.pagat.com/jass/baloot.html	61332	fetch
divers	pagat_com_jass_bela_html	.html	https://www.pagat.com/jass/bela.html	43504	fetch
divers	pagat_com_jass_belote_html	.html	https://www.pagat.com/jass/belote.html	28670	fetch
divers	pagat_com_jass_boonaken_html	.html	https://www.pagat.com/jass/boonaken.html	26427	fetch
divers	pagat_com_jass_clabber_html	.html	https://www.pagat.com/jass/clabber.html	22009	fetch
divers	pagat_com_jass_coiffeur_html	.html	https://www.pagat.com/jass/coiffeur.html	24639	fetch
divers	pagat_com_jass_coinche_html	.html	https://www.pagat.com/jass/coinche.html	31725	fetch
divers	pagat_com_jass_derda_html	.html	https://www.pagat.com/jass/derda.html	25462	fetch
divers	pagat_com_jass_differenzler_html	.html	https://www.pagat.com/jass/differenzler.html	12084	fetch
divers	pagat_com_jass_handjass_html	.html	https://www.pagat.com/jass/handjass.html	30711	fetch
divers	pagat_com_jass_jojotte_html	.html	https://www.pagat.com/jass/jojotte.html	35504	fetch
divers	pagat_com_jass_klabberjass_html	.html	https://www.pagat.com/jass/klabberjass.html	26925	fetch
divers	pagat_com_jass_klaber_html	.html	https://www.pagat.com/jass/klaber.html	33036	fetch
divers	pagat_com_jass_klaverjassen_html	.html	https://www.pagat.com/jass/klaverjassen.html	28529	fetch
divers	pagat_com_jass_kruisjassen_html	.html	https://www.pagat.com/jass/kruisjassen.html	17104	fetch
divers	pagat_com_jass_mittlere_html	.html	https://www.pagat.com/jass/mittlere.html	18158	fetch
divers	pagat_com_jass_mpourloto_html	.html	https://www.pagat.com/jass/mpourloto.html	12929	fetch
divers	pagat_com_jass_pandoer_html	.html	https://www.pagat.com/jass/pandoer.html	22176	fetch
divers	pagat_com_jass_pilotta_html	.html	https://www.pagat.com/jass/pilotta.html	6066	fetch
divers	pagat_com_jass_schieber_html	.html	https://www.pagat.com/jass/schieber.html	25368	fetch
divers	pagat_com_jass_sidi_barrani_html	.html	https://www.pagat.com/jass/sidi_barrani.html	28158	fetch
divers	pagat_com_jass_staekske_rape_html	.html	https://www.pagat.com/jass/staekske_rape.html	25460	fetch
divers	pagat_com_jass_swjass_html	.html	https://www.pagat.com/jass/swjass.html	26148	fetch
divers	pagat_com_jass_tartli_html	.html	https://www.pagat.com/jass/tartli.html	39634	fetch
divers	pagat_com_jass_thunee_html	.html	https://www.pagat.com/jass/thunee.html	52251	fetch
divers	pagat_com_national_armenia_html	.html	https://www.pagat.com/national/armenia.html	5476	fetch
divers	pagat_com_national_bulgaria_html	.html	https://www.pagat.com/national/bulgaria.html	5879	fetch
divers	pagat_com_national_greece_html	.html	https://www.pagat.com/national/greece.html	6872	fetch
divers	pagat_com_national_netherlands_html	.html	https://www.pagat.com/national/netherlands.html	8015	fetch
divers	pagat_com_national_switzerland_html	.html	https://www.pagat.com/national/switzerland.html	10781	fetch
divers	pagat_com_national_turkey_html	.html	https://www.pagat.com/national/turkey.html	9453	fetch
divers	partyspellen_nl_2025_11_21_spelregels_klaverjassen	.html	https://partyspellen.nl/2025/11/21/spelregels-klaverjassen/	156495	fetch
divers	pilottacyprus_blogspot_com_p_blog_page_html	.html	https://pilottacyprus.blogspot.com/p/blog-page.html	95280	fetch
divers	re_belote_fr_belote_sans_atout_tout_atout	.html	https://www.re-belote.fr/belote-sans-atout-tout-atout/	162875	fetch
divers	re_belote_fr_jeu_de_belote_avec_annonces	.html	https://www.re-belote.fr/jeu-de-belote-avec-annonces/	150241	fetch
divers	regles_com_jeux_cartes_belote_html	.html	https://www.regles.com/jeux-cartes/belote.html	62628	fetch
divers	regles_com_jeux_cartes_coinche_html	.html	https://www.regles.com/jeux-cartes/coinche.html	48652	fetch
divers	regles_du_jeu_net_annonces_ou_pas_dannonces_belote_de_comptoir_vs_belote_de_fede	.html	https://www.regles-du-jeu.net/annonces-ou-pas-dannonces-belote-de-comptoir-vs-belote-de-fede/	173253	fetch
divers	regles_du_jeu_net_belote_a_5_joueurs_comment_adapter_les_regles	.html	https://www.regles-du-jeu.net/belote-a-5-joueurs-comment-adapter-les-regles/	168403	fetch
divers	regles_du_jeu_net_regles_de_la_belote	.html	https://www.regles-du-jeu.net/regles-de-la-belote/	183250	fetch
divers	reglesdejeux_github_io_regles_du_jeu_la_coinche_index_html	.html	https://reglesdejeux.github.io/regles-du-jeu-la-coinche/index.html	32437	fetch
divers	revue_bancal_fr_explorez_les_variantes_des_regles_de_la_belote_a_travers_le_monde	.html	https://www.revue-bancal.fr/explorez-les-variantes-des-regles-de-la-belote-a-travers-le-monde/	282543	fetch
divers	ro_wikipedia_org_wiki_Belot_C4_83	.html	https://ro.wikipedia.org/wiki/Belot%C4%83	89828	fetch
divers	ru_wikipedia_org_wiki_D0_91_D0_B5_D0_BB_D0_BE_D1_82	.html	https://ru.wikipedia.org/wiki/%D0%91%D0%B5%D0%BB%D0%BE%D1%82	170667	fetch
divers	saudigamer_com_blots_card_game_rules	.html	https://www.saudigamer.com/blots-card-game-rules/	121800	fetch
divers	space_villers_fr_wp_content_uploads_2024_07_A4_Belote_Rules_pdf	.pdf	https://www.space-villers.fr/wp-content/uploads/2024/07/A4_Belote_Rules.pdf	879420	fetch
divers	sr_wikipedia_org_sr_el_D0_91_D0_B5_D0_BB_D0_BE_D1_82_D0_B8_D0_B3_D1_80_D0_B0	.html	https://sr.wikipedia.org/sr-el/%D0%91%D0%B5%D0%BB%D0%BE%D1%82_(%D0%B8%D0%B3%D1%80%D0%B0)	126024	fetch
divers	svara_bg_com_belot	.html	https://svara-bg.com/belot/	117311	fetch
divers	swisslos_ch_de_jass_informationen_jass_regeln_jass_grundlagen_html	.html	https://www.swisslos.ch/de/jass/informationen/jass-regeln/jass-grundlagen.html	81218	fetch
divers	swisslos_ch_de_jass_informationen_jass_regeln_schieber_jass_html	.html	https://www.swisslos.ch/de/jass/informationen/jass-regeln/schieber-jass.html	81180	fetch
divers	tabellenboekje_nl_puntentelling_tabel_klaverjassen_php	.html	https://tabellenboekje.nl/puntentelling-tabel-klaverjassen.php	18503	fetch
divers	tahvivim_com_D7_94_D7_9E_D7_93_D7_A8_D7_99_D7_9A_D7_94_D7_9E_D7_9C_D7_90_D7_9C_D7_9E_D7_A9_D7_97_D7_A7_D7_91_D	.html	https://tahvivim.com/%D7%94%D7%9E%D7%93%D7%A8%D7%99%D7%9A-%D7%94%D7%9E%D7%9C%D7%90-%D7%9C%D7%9E%D7%A9%D7%97%D7%A7-%D7%91%D7%9C%D7%95%D7%98/	101266	fetch
divers	thuisleven_com_kaartspel_klaverjassen_de_spelregels	.html	https://www.thuisleven.com/kaartspel-klaverjassen-de-spelregels/	290351	fetch
divers	torofun_com_en_belote_rules	.html	https://torofun.com/en/belote/rules	48666	fetch
divers	trictrac_net_forum_sujet_belote_questions_diverses	.html	https://www.trictrac.net/forum/sujet/belote-questions-diverses	210931	fetch
divers	vipbaloot_com_ar_D9_82_D9_88_D8_A7_D9_86_D9_8A_D9_86_D8_A8_D9_84_D9_88_D8_AA	.html	https://vipbaloot.com/ar/%D9%82%D9%88%D8%A7%D9%86%D9%8A%D9%86-%D8%A8%D9%84%D9%88%D8%AA/	69255	fetch
divers	vipbelote_fr_blog_la_belote_a_3	.html	https://vipbelote.fr/blog/la-belote-a-3/	76739	fetch
divers	vipbelote_fr_regles	.html	https://vipbelote.fr/regles/	88714	fetch
divers	web_archive_org_web_20250125192646_http_agrino_org_izapitis_rules_html	.html	https://web.archive.org/web/20250125192646/http://agrino.org/izapitis/rules.html	6978	fetch
divers	yellowclub_net_page_karty_online_belot	.html	https://yellowclub.net/page/karty_online/belot	65951	fetch
divers	zpiderland_blogspot_com_2005_06_blog_post_111955767475819662_html	.html	http://zpiderland.blogspot.com/2005/06/blog-post_111955767475819662.html	112955	fetch
apps-sites	adpoker_fr_belote_contree_html	.html	https://www.adpoker.fr/belote-contree.html	11511	fetch
apps-sites	alkiom_fr_belote_regles_variantes_accessibles_cliquojeux	.html	https://www.alkiom.fr/belote-regles-variantes-accessibles-cliquojeux/	264212	fetch
apps-sites	allbestapps_fr_android_compteur_de_points_coinche_et_belote_coincoinche	.html	https://allbestapps.fr/android/compteur-de-points-coinche-et-belote-coincoinche	52265	fetch
apps-sites	amazon_fr_Eryod_Soft_Coinche_Belote_Contr_C3_A9e_dp_B00H83DRNE	.html	https://www.amazon.fr/Eryod-Soft-Coinche-Belote-Contr%C3%A9e/dp/B00H83DRNE	515634	fetch
apps-sites	ange_heureux_free_fr_Jeux_LaCoinche_html	.html	http://www.ange.heureux.free.fr/Jeux/LaCoinche.html	20233	fetch
apps-sites	apkcombo_com_french_coinche_com_eryodsoft_android_cards_coinche_lite	.html	https://apkcombo.com/french-coinche/com.eryodsoft.android.cards.coinche.lite/	82967	fetch
apps-sites	apps_apple_com_bg_app_belot_by_forte_games_belote_id634336809	.html	https://apps.apple.com/bg/app/belot-by-forte-games-belote/id634336809	568871	fetch
apps-sites	apps_apple_com_fr_app_belote_coinche_classique_id6475413450	.html	https://apps.apple.com/fr/app/belote-coinche-classique/id6475413450	771899	fetch
apps-sites	apps_apple_com_fr_app_belote_coinche_multijoueur_id1023399449	.html	https://apps.apple.com/fr/app/belote-coinche-multijoueur/id1023399449	830870	fetch
apps-sites	apps_apple_com_fr_app_belote_coinche_online_id920761536	.html	https://apps.apple.com/fr/app/belote-coinche-online/id920761536	642930	fetch
apps-sites	apps_apple_com_fr_app_belote_et_coinche_en_ligne_id1497503967	.html	https://apps.apple.com/fr/app/belote-et-coinche-en-ligne/id1497503967	574132	fetch
apps-sites	apps_apple_com_fr_app_belote_id687944090	.html	https://apps.apple.com/fr/app/belote/id687944090	752361	fetch
apps-sites	apps_apple_com_fr_app_belote_rebelote_id842742355	.html	https://apps.apple.com/fr/app/belote-rebelote/id842742355	556359	fetch
apps-sites	apps_apple_com_fr_app_coinche_belote_contr_C3_A9e_id739934239	.html	https://apps.apple.com/fr/app/coinche-belote-contr%C3%A9e/id739934239	778034	fetch
apps-sites	apps_apple_com_fr_app_coinche_contr_C3_A9e_en_ligne_id1575363906	.html	https://apps.apple.com/fr/app/coinche-contr%C3%A9e-en-ligne/id1575363906	731965	fetch
apps-sites	apps_apple_com_fr_app_compteur_belote_coinche_id6444708615	.html	https://apps.apple.com/fr/app/compteur-belote-coinche/id6444708615	640944	fetch
apps-sites	apps_apple_com_fr_app_la_coinche_belote_contr_C3_A9e_id532346283	.html	https://apps.apple.com/fr/app/la-coinche-belote-contr%C3%A9e/id532346283	723275	fetch
apps-sites	apps_apple_com_fr_app_vip_belote_coinche_contr_C3_A9e_id1055289553	.html	https://apps.apple.com/fr/app/vip-belote-coinche-contr%C3%A9e/id1055289553	780113	fetch
apps-sites	apps_apple_com_us_app_bela_blok_pro_belote_tracker_id1508462578	.html	https://apps.apple.com/us/app/bela-blok-pro-belote-tracker/id1508462578	376407	fetch
apps-sites	apps_apple_com_us_app_belote_coinche_multiplayer_id1023399449	.html	https://apps.apple.com/us/app/belote-coinche-multiplayer/id1023399449	827532	fetch
apps-sites	apps_apple_com_us_app_belote_online_id484350745	.html	https://apps.apple.com/us/app/belote-online/id484350745	514406	fetch
apps-sites	apps_apple_com_us_app_belote_pro_id6446456620	.html	https://apps.apple.com/us/app/belote-pro/id6446456620	604427	fetch
apps-sites	apps_apple_com_us_app_coinche_belote_contr_C3_A9e_id532346283	.html	https://apps.apple.com/us/app/coinche-belote-contr%C3%A9e/id532346283	673810	fetch
apps-sites	apps_apple_com_us_app_coinche_belote_contr_C3_A9e_id739934239	.html	https://apps.apple.com/us/app/coinche-belote-contr%C3%A9e/id739934239	724550	fetch
apps-sites	apps_apple_com_us_app_french_belote_id482158461	.html	https://apps.apple.com/us/app/french-belote/id482158461	695270	fetch
apps-sites	apps_apple_com_us_app_french_coinche_belote_contree_id589999464	.html	https://apps.apple.com/us/app/french-coinche-belote-contree/id589999464	396637	fetch
apps-sites	belot_pro_en	.html	https://belot.pro/en/	18038	fetch
apps-sites	belote_en_ligne_eu_jouer_a_la_belote_coinchee_gratuite_en_ligne_et_multi_joueurs	.html	https://www.belote-en-ligne.eu/jouer-a-la-belote-coinchee-gratuite-en-ligne-et-multi-joueurs/	40824	fetch
apps-sites	belote_en_ligne_fr	.html	https://www.belote-en-ligne.fr/	29617	fetch
apps-sites	belote_en_ligne_org_les_variantes_de_la_belote	.html	https://www.belote-en-ligne.org/les-variantes-de-la-belote/	137157	fetch
apps-sites	belote_rebelote_fr	.html	https://www.belote-rebelote.fr/	9118	fetch
apps-sites	belote_rebelote_fr_regles_html	.html	https://www.belote-rebelote.fr/regles.html	11903	fetch
apps-sites	belote_score_fr	.html	https://belote-score.fr/	13407	fetch
apps-sites	belote_tv_belote_vache	.html	http://www.belote.tv/belote-vache/	43467	fetch
apps-sites	belotecontree_free_fr_article_php3_id_article_22	.html	http://belotecontree.free.fr/article.php3?id_article=22	58727	fetch
apps-sites	belotepoint_fr	.html	https://www.belotepoint.fr/	32963	fetch
apps-sites	belotescore_com_fr	.html	https://www.belotescore.com/fr	20293	fetch
apps-sites	bk_jeux_ducale_fr_app_uploads_2022_06_cartes_a_jouer_Ducale_regle_jeu_belote_coinchee_pour_joueur_expert_pdf	.pdf	https://bk.jeux-ducale.fr/app/uploads/2022/06/cartes-a-jouer-Ducale-regle-jeu-belote-coinchee-pour-joueur-expert.pdf	135230	fetch
apps-sites	casimirdehauteclocque_fr_jeux_coinche_pdf	.pdf	https://casimirdehauteclocque.fr/jeux/coinche.pdf	222735	fetch
apps-sites	casualino_card_games_vip_belote_fr_aptoide_com_app	.html	https://casualino-card-games-vip-belote.fr.aptoide.com/app	256341	fetch
apps-sites	cliquojeux_com_belote	.html	https://www.cliquojeux.com/belote	136712	fetch
apps-sites	cliquojeux_com_belote_contree	.html	https://www.cliquojeux.com/belote-contree	123165	fetch
apps-sites	cliquojeux_com_belote_duel	.html	https://www.cliquojeux.com/belote-duel	128258	fetch
apps-sites	club_belote_com_belote_coinchee_stephanoise_regles_particularites_et_positionnement_html	.html	https://www.club-belote.com/belote-coinchee-stephanoise-regles-particularites-et-positionnement.html	31872	fetch
apps-sites	clubdejeux_com_belote_coinchee_online_regles	.html	https://www.clubdejeux.com/belote-coinchee-online/regles	56172	fetch
apps-sites	clubdejeux_com_belote_online_regles	.html	https://www.clubdejeux.com/belote-online/regles	53088	fetch
apps-sites	coinche_contree_com_les_regles_de_la_contree	.html	https://www.coinche-contree.com/les-regles-de-la-contree/	71925	fetch
apps-sites	coinche_en_ligne_com_annonce_contree	.html	http://www.coinche-en-ligne.com/annonce-contree/	32465	fetch
apps-sites	coinche_en_ligne_com_capot_coinche	.html	http://www.coinche-en-ligne.com/capot-coinche/	31427	fetch
apps-sites	coinche_en_ligne_com_coinche_lyonnaise	.html	http://www.coinche-en-ligne.com/coinche-lyonnaise/	31944	fetch
apps-sites	coinche_en_ligne_com_difference_entre_belote_coinchee_et_belote_contree	.html	http://www.coinche-en-ligne.com/difference-entre-belote-coinchee-et-belote-contree/	32366	fetch
apps-sites	coinche_en_ligne_com_generale_coinche	.html	http://www.coinche-en-ligne.com/generale-coinche/	31598	fetch
apps-sites	coinche_en_ligne_com_pierre_coinche	.html	http://www.coinche-en-ligne.com/pierre-coinche/	31480	fetch
apps-sites	coinche_en_ligne_com_regles_jeu_belote_coinchee	.html	http://www.coinche-en-ligne.com/regles-jeu-belote-coinchee/	34459	fetch
apps-sites	coinche_en_ligne_com_surcoinche	.html	http://www.coinche-en-ligne.com/surcoinche/	31512	fetch
apps-sites	coinchee_fr_coinche_en_ligne	.html	http://www.coinchee.fr/coinche-en-ligne/	29912	fetch
apps-sites	coinchegratuit_fr_quelles_sont_les_regles_du_jeu_de_coinche	.html	https://www.coinchegratuit.fr/quelles-sont-les-regles-du-jeu-de-coinche/	48263	fetch
apps-sites	contree_org_4_joueurs	.html	http://contree.org/4-joueurs/	35479	fetch
apps-sites	drasill_github_io_bga_coinche_rules_en_html	.html	https://drasill.github.io/bga-coinche/rules-en.html	9722	fetch
apps-sites	en_boardgamearena_com_gamepanel_game_belote	.html	https://en.boardgamearena.com/gamepanel?game=belote	1820896	fetch
apps-sites	en_boardgamearena_com_gamepanel_game_coinche	.html	https://en.boardgamearena.com/gamepanel?game=coinche	1786891	fetch
apps-sites	en_wikipedia_org_wiki_Coinche	.html	https://en.wikipedia.org/wiki/Coinche	90544	fetch
apps-sites	eryodsoft_com	.html	https://www.eryodsoft.com/	6941	fetch
apps-sites	eryodsoft_com_en_games_belote	.html	https://www.eryodsoft.com/en/games/belote	11521	fetch
apps-sites	eryodsoft_com_en_games_coinche	.html	http://www.eryodsoft.com/en/games/coinche	11567	fetch
apps-sites	eryodsoft_com_en_games_manille	.html	https://www.eryodsoft.com/en/games/manille	11099	fetch
apps-sites	eryodsoft_com_fr_jeux_belote	.html	https://www.eryodsoft.com/fr/jeux/belote	12439	fetch
apps-sites	eryodsoft_com_fr_jeux_coinche	.html	http://www.eryodsoft.com/fr/jeux/coinche	12563	fetch
apps-sites	exoty_com_regles_belote	.html	https://exoty.com/regles-belote	279549	fetch
apps-sites	exoty_com_regles_coinche_belote	.html	https://exoty.com/regles-coinche-belote	243406	fetch
apps-sites	exoty_com_regles_contree_belote	.html	https://exoty.com/regles-contree-belote	243423	fetch
apps-sites	forum_boardgamearena_com_viewtopic_php_t_15305	.html	https://forum.boardgamearena.com/viewtopic.php?t=15305	273253	fetch
apps-sites	fr_boardgamearena_com_doc_Gamehelpbelote	.html	https://fr.boardgamearena.com/doc/Gamehelpbelote	53248	fetch
apps-sites	fr_boardgamearena_com_doc_Gamehelpkqj	.html	https://fr.boardgamearena.com/doc/Gamehelpkqj	41920	fetch
apps-sites	french_coinche_belote_contree_free_ios_soft112_com	.html	https://french-coinche-belote-contree-free-ios.soft112.com/	133318	fetch
apps-sites	funbelote_com_en	.html	https://www.funbelote.com/en/	331618	fetch
apps-sites	funbridge_com_blog_fr_funbelote_jeu_de_belote	.html	https://funbridge.com/blog/fr/funbelote-jeu-de-belote/	87877	fetch
apps-sites	gambiter_com_cards_Belote_html	.html	https://gambiter.com/cards/Belote.html	40723	fetch
apps-sites	gambiter_com_cards_jass_coinche_html	.html	https://gambiter.com/cards/jass/coinche.html	38605	fetch
apps-sites	gameduell_fr_gd_belote_belote_classique_html	.html	https://www.gameduell.fr/gd/belote/belote-classique.html	52629	fetch
apps-sites	gameduell_fr_gd_belote_belote_contree_html	.html	https://www.gameduell.fr/gd/belote/belote-contree.html	50221	fetch
apps-sites	gameduell_helpshift_com_hc_en_16_belote_com_belote_coinche_faq_1054_coinche	.html	https://gameduell.helpshift.com/hc/en/16-belote-com---belote-coinche/faq/1054-coinche/	38080	fetch
apps-sites	gameduell_helpshift_com_hc_fr_16_belote_com_belote_coinche	.html	https://gameduell.helpshift.com/hc/fr/16-belote-com---belote-coinche/	95297	fetch
apps-sites	gameduell_helpshift_com_hc_fr_16_belote_com_belote_coinche_faq_1053_classic_belote	.html	https://gameduell.helpshift.com/hc/fr/16-belote-com---belote-coinche/faq/1053-classic-belote/	39014	fetch
apps-sites	gameduell_helpshift_com_hc_fr_16_belote_com_belote_coinche_faq_1055_belote_with_melds	.html	https://gameduell.helpshift.com/hc/fr/16-belote-com---belote-coinche/faq/1055-belote-with-melds/	37732	fetch
apps-sites	gameduell_helpshift_com_hc_fr_16_belote_com_belote_coinche_faq_1056_contree	.html	https://gameduell.helpshift.com/hc/fr/16-belote-com---belote-coinche/faq/1056-contree/	37248	fetch
apps-sites	gamerules_com_rules_belote	.html	https://gamerules.com/rules/belote/	71501	fetch
apps-sites	gamerules_com_rules_coinche	.html	https://gamerules.com/rules/coinche/	69835	fetch
apps-sites	gamesarena_io_belote	.html	https://gamesarena.io/belote/	61951	fetch
apps-sites	gametwist_com_en_skill_games_belote	.html	https://www.gametwist.com/en/skill-games/belote/	49410	fetch
apps-sites	gamevelvet_com_belote_online_rules	.html	https://www.gamevelvet.com/belote-online/rules	53268	fetch
apps-sites	gamevelvet_com_coinche_online_rules	.html	https://www.gamevelvet.com/coinche-online/rules	48053	fetch
apps-sites	getscory_com_en_score_keeper_belote	.html	https://getscory.com/en/score-keeper/belote	91942	fetch
apps-sites	ibelote_com_en_rules_belote_php	.html	https://ibelote.com/en/rules-belote.php	9144	fetch
apps-sites	ibelote_com_en_rules_coinche_php	.html	https://ibelote.com/en/rules-coinche.php	11821	fetch
apps-sites	iphoneaddict_fr_apps_jeux_la_coinche_belote_contree_gratuit_html	.html	https://iphoneaddict.fr/apps/jeux/la-coinche-belote-contree-gratuit.html	48685	fetch
apps-sites	iphoneaddict_fr_apps_utilitaires_coinchette_compteur_de_points_a_la_belote_coinche_et_contree_html	.html	https://iphoneaddict.fr/apps/utilitaires/coinchette-compteur-de-points-a-la-belote-coinche-et-contree.html	45310	fetch
apps-sites	iphonesoft_fr_2019_03_20_coinche_belote_contree_meilleur_jeu_cartes_gratuit_ios	.html	https://iphonesoft.fr/2019/03/20/coinche-belote-contree-meilleur-jeu-cartes-gratuit-ios	50087	fetch
